SEQ,ADM_CD,ZONE,DONG,DISTRICT,F_BEGIN_DE,F_END_DE,F_BEGIN_TM,F_END_TM,FLUD_TIME,FLUD_DPWT,SLOPE_L,SLOPE_H,SLOPE_AVG,HIGH,HOUR_RAINFALL,PRECI_YYMMDDHH,PRECI_HH,Hourly_Rainfall_Weight,HIGH_Weight,SLOPE_AVG_Weight
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,4.5,20120916,18,0.09782608695652174,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,3.0,20120916,19,0.06521739130434782,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,8.0,20120916,20,0.17391304347826086,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,4.5,20120916,21,0.09782608695652174,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,5.5,20120916,22,0.11956521739130435,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,7.0,20120916,23,0.15217391304347827,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,1.0,20120916,24,0.021739130434782608,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,6.5,20120917,1,0.14130434782608695,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,2,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,3,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,4,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,5,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,6,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,4.0,20120917,7,0.08695652173913043,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,5.5,20120917,8,0.11956521739130435,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,7.5,20120917,9,0.16304347826086957,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,6.5,20120917,10,0.14130434782608695,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,2.0,20120917,11,0.043478260869565216,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,5.5,20120917,12,0.11956521739130435,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,13,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,14,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,15,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,16,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,17,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,18,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,19,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,20,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,21,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,22,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,23,0.0,0.11441848781713136,
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,24,0.0,0.11441848781713136,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,1,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,2,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,3,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,4,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,5,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,6,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,7,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,8,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,9,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,10,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,11,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,12,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,13,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,14,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,15,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,16,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,17,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,18,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,19,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,20,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,21,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120913,22,0.03260869565217391,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,24.0,20120913,23,0.3333333333333333,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,9.5,20120913,24,0.20652173913043478,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,22.5,20120914,1,0.3125,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120914,2,0.010869565217391304,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,3,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,4,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,5,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,6,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,7,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120914,8,0.03260869565217391,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,9,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,10,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,11,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,12,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,13,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,14,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120914,15,0.021739130434782608,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120914,16,0.021739130434782608,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120914,17,0.010869565217391304,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,18,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,19,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,20,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,21,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,22,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,23,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,24,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,1,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,2,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.4,20120915,3,0.008695652173913044,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.6,20120915,4,0.013043478260869565,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120915,5,0.03260869565217391,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120915,6,0.03260869565217391,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,7,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,8,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120915,9,0.010869565217391304,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,10,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120915,11,0.010869565217391304,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,12,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,13,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,14,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,15,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,16,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,17,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,18,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,19,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,20,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,21,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120915,22,0.043478260869565216,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120915,23,0.03260869565217391,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120915,24,0.010869565217391304,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120916,1,0.03260869565217391,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120916,2,0.021739130434782608,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120916,3,0.021739130434782608,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120916,4,0.03260869565217391,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,5,0.043478260869565216,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,3.5,20120916,6,0.07608695652173914,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,3.5,20120916,7,0.07608695652173914,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120916,8,0.010869565217391304,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,9,0.043478260869565216,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,10,0.043478260869565216,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,11,0.043478260869565216,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120916,12,0.010869565217391304,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120916,13,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,14,0.043478260869565216,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,4.0,20120916,15,0.08695652173913043,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,8.5,20120916,16,0.18478260869565216,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,5.5,20120916,17,0.11956521739130435,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,4.5,20120916,18,0.09782608695652174,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,3.0,20120916,19,0.06521739130434782,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,8.0,20120916,20,0.17391304347826086,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,4.5,20120916,21,0.09782608695652174,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,5.5,20120916,22,0.11956521739130435,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,7.0,20120916,23,0.15217391304347827,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120916,24,0.021739130434782608,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,6.5,20120917,1,0.14130434782608695,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,2,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,3,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,4,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,5,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,6,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,4.0,20120917,7,0.08695652173913043,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,5.5,20120917,8,0.11956521739130435,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,7.5,20120917,9,0.16304347826086957,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,6.5,20120917,10,0.14130434782608695,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120917,11,0.043478260869565216,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,5.5,20120917,12,0.11956521739130435,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,13,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,14,0.0,0.016453152474252702,
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,15,0.0,0.016453152474252702,
